user_id,age,monthly_spend,plan_tier,is_active,email,first_name,last_name,gender,country,state_province,city,primary_device,subscription_start_date,created_at
user_04552,20.0,16.41,1,0,gina84@example.org,Jennifer,Knight,Male,USA,Virginia,West Seth,Mobile,2023-11-26,2024-02-18 05:58:39.281157
user_04553,25.0,27.71,2,1,mtorres@example.com,Jeffrey,Robinson,Female,USA,Pennsylvania,Wintersville,Gaming Console,2024-04-26,2022-09-13 09:59:27.875787
user_04554,14.0,11.79,1,1,hesparza@example.net,Kimberly,Wells,Male,Canada,Alberta,Rosariochester,Smart TV,2022-12-09,2022-12-12 22:09:44.568935
user_04556,40.0,0.44,3,1,nbarrett@example.com,Russell,Mcguire,Female,Canada,Nova Scotia,Roweview,Mobile,2024-06-10,2023-09-01 22:02:58.842624
user_04557,30.0,18.46,4,0,vclark@example.com,James,Perry,Male,USA,Tennessee,Hernandezborough,Smart TV,2022-08-28,2025-06-09 13:57:39.650094
user_04558,28.0,21.6,4,0,elizabethherrera@example.com,Margaret,Davis,Female,USA,New Jersey,West Carolton,Tablet,2023-02-23,2025-04-01 05:25:49.926911
user_04559,49.0,17.36,2,0,zjackson@example.net,Caitlin,Bailey,Male,USA,Texas,Jesseberg,Desktop,2025-01-22,2025-04-17 22:19:22.257659
user_04560,29.0,30.97,3,1,taylormark@example.com,William,Morrison,Male,USA,Illinois,West Curtis,Desktop,2024-03-11,2023-11-25 08:27:32.173733
user_04561,29.0,33.14,3,0,sjackson@example.net,Gina,Huynh,Female,USA,Washington,Jerryview,Tablet,2023-03-12,2023-02-03 09:41:26.424143
user_04562,31.0,38.85,1,1,danieljenkins@example.org,Samantha,Brown,,USA,Wisconsin,Brookemouth,Gaming Console,2023-02-20,2024-12-14 08:06:11.316393
user_04563,38.0,10.31,3,1,dustinmartin@example.net,William,Bennett,Female,USA,Georgia,Robertview,Gaming Console,2024-08-29,2025-06-29 13:03:52.153370
user_04564,23.0,18.76,3,0,richard19@example.com,Barbara,Morton,Male,Canada,Quebec,South Sharonfurt,Smart TV,2023-12-27,2024-01-14 23:45:33.456814
user_04565,26.0,8.83,4,0,jacksonbrendan@example.org,Pamela,Bennett,Female,USA,Maryland,East Christophershire,Smart TV,2022-09-01,2025-07-18 08:53:13.522834
user_04566,59.0,16.55,4,0,dbutler@example.org,Jeff,Lewis,Male,USA,Wisconsin,Davistown,Tablet,2024-06-25,2022-10-19 16:06:11.738859
user_04567,51.0,22.52,4,1,robinsonstephanie@example.org,Ryan,Davis,Male,Canada,Saskatchewan,Port Robert,Mobile,2023-09-17,2024-01-12 23:01:37.407685
user_04568,58.0,19.54,1,1,brandonyang@example.org,Gregory,Rangel,Male,USA,Ohio,South Dawnview,Laptop,2024-06-09,2025-03-08 04:58:18.721992
user_04569,38.0,8.55,3,0,amy32@example.org,Seth,Copeland,Male,USA,Florida,Leville,Smart TV,2023-01-05,2024-12-03 11:06:08.008806
user_04570,29.0,31.2,2,0,steven48@example.net,Laura,Holder,Other,USA,Indiana,Tracyhaven,Desktop,2024-10-17,2024-06-17 10:48:06.359601
user_04572,37.0,6.17,3,0,peter59@example.org,James,Flores,Male,USA,Missouri,Port Jeremytown,Gaming Console,2024-03-18,2022-11-23 17:54:32.013075
user_04573,27.0,7.87,3,0,reneepeterson@example.org,Lisa,Jacobson,Female,Canada,Nova Scotia,Reesefurt,Smart TV,2022-11-04,2023-07-18 18:42:10.614100
user_04575,32.0,19.33,3,0,richardsonsusan@example.org,Jim,Guzman,Male,USA,Tennessee,Jennaside,Gaming Console,2024-08-07,2024-02-28 10:58:32.846445
user_04576,35.0,13.48,3,0,kathleen55@example.org,Connie,Mcguire,Female,Canada,Prince Edward Island,Valentinebury,Desktop,2023-08-16,2023-12-13 16:44:57.271437
user_04579,41.0,3.91,1,0,jaclyn76@example.net,Keith,Alvarado,Male,USA,Illinois,East Antonio,Smart TV,2025-01-22,2025-04-06 05:55:51.867644
user_04580,35.0,23.23,3,0,christopherwolfe@example.com,Robert,Nelson,Female,Canada,Alberta,South Devon,Desktop,2023-11-18,2024-10-19 22:44:21.280869
user_04581,25.0,4.69,2,0,howardchapman@example.org,Michael,Greene,Male,USA,Illinois,Burkeland,Smart TV,2025-03-31,2024-08-06 09:05:01.717240
user_04582,6.0,32.97,2,0,javierrobertson@example.com,Chad,Johnson,Female,USA,Pennsylvania,Lake Marvinshire,Desktop,2022-11-28,2025-01-01 07:15:12.885223
user_04584,43.0,21.7,4,1,ryan61@example.net,Mary,Travis,Female,USA,Tennessee,West Kaitlinland,Gaming Console,2024-01-08,2024-08-23 02:24:36.509783
user_04585,29.0,22.96,2,0,anthony88@example.net,James,Wallace,Female,USA,Pennsylvania,Christinastad,Gaming Console,2023-02-15,2023-08-29 02:50:24.832596
user_04586,28.0,43.5,3,0,jwade@example.org,Charles,Chavez,Male,USA,New Jersey,Lake Scott,Smart TV,2023-07-14,2024-08-21 09:06:10.396054
user_04587,44.0,15.39,1,1,djackson@example.org,Leonard,Parsons,Male,USA,New Jersey,West Chadside,Smart TV,2023-11-26,2024-08-29 04:22:01.767503
user_04588,42.0,16.63,4,1,lopezkevin@example.org,Dennis,Robinson,,USA,Texas,East Jonathan,Mobile,2023-03-05,2023-05-11 14:43:14.303505
user_04590,25.0,15.89,2,0,nicole40@example.com,James,Berg,Male,USA,Georgia,West Matthewhaven,Laptop,2022-09-20,2024-10-23 13:53:40.397608
user_04591,30.0,13.48,2,0,lisabanks@example.com,Christina,Sampson,Female,Canada,Quebec,East Mary,Smart TV,2025-04-03,2023-03-17 01:00:50.986021
user_04593,33.0,13.48,4,1,iboyd@example.net,Stacey,Rios,Male,USA,New York,Walterston,Tablet,2022-09-30,2024-01-19 20:59:27.729167
user_04594,47.0,12.96,2,0,suttonterri@example.net,William,Bauer,Female,USA,Missouri,Jeremybury,Smart TV,2023-08-17,2024-07-06 12:11:32.113196
user_04595,33.0,27.43,4,0,ovaughan@example.net,Shannon,Rios,Male,USA,Missouri,Port Jamesborough,Laptop,2025-02-28,2023-11-09 11:20:17.606515
user_04596,19.0,4.25,3,1,bowerssamuel@example.org,Jeffrey,Suarez,Female,USA,Illinois,New Coreymouth,Desktop,2023-07-30,2023-11-21 22:17:02.653749
user_04597,34.0,16.74,2,0,stacyrussell@example.org,Dalton,Benton,Male,USA,Maryland,Jessicafort,Tablet,2023-03-01,2023-06-03 08:36:39.214012
user_04599,40.0,4.15,4,1,willie86@example.com,Steven,Johnson,Prefer not to say,USA,Texas,East Denise,Laptop,2022-08-13,2024-06-20 08:16:13.220905
user_04601,51.0,21.88,2,1,leachjoe@example.com,Taylor,Avery,Male,USA,Arizona,South Jerry,Laptop,2023-12-14,2024-12-02 21:54:50.664389
user_04603,39.0,10.04,2,0,jerry87@example.net,Susan,King,,USA,Georgia,Dylanborough,Tablet,2022-10-28,2024-10-11 03:55:24.738854
user_04604,21.0,16.53,4,0,nataliedavis@example.org,Michael,Campbell,Female,USA,Michigan,North Nicholas,Tablet,2024-07-24,2024-04-09 16:54:59.552889
user_04605,56.0,13.48,1,1,palmerrandy@example.net,Emily,Brown,Female,USA,Missouri,New Rachel,Desktop,2023-02-14,2025-04-10 19:32:20.522109
user_04608,57.0,3.89,2,1,hallcarrie@example.net,Jessica,Lopez,Female,USA,Indiana,East Lauraport,Tablet,2023-02-04,2024-09-09 13:10:47.742406
user_04609,32.0,6.12,4,0,madisonwalker@example.com,Matthew,Park,Female,USA,Massachusetts,Gravesport,Desktop,2023-09-01,2023-03-25 15:02:00.187996
user_04610,21.0,26.86,3,0,ryork@example.com,David,Woods,Male,Canada,Alberta,Taylorfort,Smart TV,2023-11-04,2023-01-19 15:29:58.676338
user_04611,14.0,30.61,2,0,ericsilva@example.net,Brian,Thompson,Male,USA,Maryland,Port Christopherville,Smart TV,2024-09-28,2024-11-15 04:24:22.066199
user_04612,9.0,14.86,3,0,bfarmer@example.net,James,Mayer,Female,Canada,Manitoba,Lake Lindaport,Smart TV,2024-06-04,2024-03-27 19:07:37.499850
user_04613,8.0,2.84,3,1,glawson@example.com,Diane,Thomas,Female,USA,Georgia,Wandamouth,Desktop,2024-08-18,2025-01-03 18:42:59.345803
user_04613,8.0,2.84,3,1,glawson@example.com,Diane,Thomas,Female,USA,Georgia,Wandamouth,Desktop,2024-08-18,2025-01-03 18:42:59.345803
user_04614,16.0,8.78,3,0,thicks@example.org,David,Reynolds,Male,Canada,Manitoba,Jonesshire,Laptop,2025-03-20,2023-05-14 19:39:59.229558
user_04615,43.0,22.72,2,1,npeterson@example.org,Dylan,Austin,Prefer not to say,Canada,Quebec,Garnershire,Tablet,2023-08-21,2024-12-10 09:09:18.969956
user_04616,32.0,7.35,2,0,latoyahernandez@example.net,Nicole,Carter,Male,USA,Massachusetts,Port Richard,Gaming Console,2024-12-27,2023-01-28 10:11:24.847040
user_04618,60.0,19.25,2,1,xsmith@example.net,Kristopher,Thornton,Female,Canada,Saskatchewan,Gonzalesborough,Laptop,2024-02-08,2023-06-01 05:44:06.828575
user_04619,23.0,12.84,4,1,jessicaayala@example.com,Brandy,Torres,Female,USA,Ohio,Lake Angelafort,Laptop,2024-03-16,2024-02-16 17:33:47.815275
user_04619,23.0,12.84,4,1,jessicaayala@example.com,Brandy,Torres,Female,USA,Ohio,Lake Angelafort,Laptop,2024-03-16,2024-02-16 17:33:47.815275
user_04621,36.0,5.09,3,1,zthomas@example.com,Linda,Andrews,,Canada,Quebec,Marshfurt,Tablet,2022-11-24,2023-02-09 17:13:40.814445
user_04622,23.0,2.96,3,0,jeremychase@example.org,Cassandra,Williams,,USA,Wisconsin,Leslieland,Tablet,2022-12-28,2025-02-17 02:32:09.260452
user_04623,22.0,13.85,3,0,andersenanthony@example.org,Taylor,Turner,Other,USA,Virginia,Edwardport,Laptop,2022-09-29,2025-04-06 05:06:12.051271
user_04624,49.0,8.34,2,1,floresamanda@example.net,Lisa,Johnson,Male,USA,Ohio,Lake Wayne,Smart TV,2023-03-09,2025-05-17 01:31:35.252365
user_04625,19.0,3.21,4,0,lking@example.org,Aaron,Randolph,Male,USA,Washington,Tinamouth,Mobile,2025-06-24,2025-06-09 00:56:27.372160
user_04626,40.0,19.8,2,0,combsregina@example.com,Beverly,Kelly,Female,Canada,Quebec,Zacharyhaven,Mobile,2025-04-06,2025-04-02 13:23:09.577791
user_04628,31.0,38.22,3,1,murphydevon@example.com,Connie,Jenkins,Male,USA,Arizona,Lake Carrieton,Laptop,2023-03-02,2025-02-16 09:33:51.974761
user_04629,47.0,22.41,2,0,andrealyons@example.net,Amy,Johnson,Male,Canada,Ontario,Mooreton,Tablet,2025-04-17,2024-05-14 10:14:28.665692
user_04630,26.0,7.59,2,0,cbell@example.net,Jerry,Jimenez,Male,Canada,Saskatchewan,Lauraborough,Laptop,2022-11-29,2024-06-25 23:18:08.949766
user_04631,35.0,12.36,4,0,delgadojohn@example.com,Tristan,Wilson,Female,USA,Missouri,West Rodney,Laptop,2023-04-09,2025-03-17 09:25:04.444802
user_04632,9.0,27.16,2,0,gracemartinez@example.com,Kayla,Fleming,Female,Canada,Manitoba,Lake Elizabethmouth,Gaming Console,2024-08-22,2022-08-29 12:31:53.756077
user_04634,12.0,21.38,2,1,pmccarthy@example.net,Brandon,Callahan,,USA,Georgia,New Feliciamouth,Gaming Console,2022-09-12,2023-06-19 14:48:24.248294
user_04635,30.0,7.43,2,0,joshuahall@example.net,Rachel,Miller,Male,USA,Florida,Allenfurt,Desktop,2023-07-13,2023-06-27 06:24:30.561791
user_04636,37.0,18.51,3,1,jchapman@example.com,Curtis,Greene,Female,Canada,Alberta,Robertport,Smart TV,2024-09-09,2025-04-23 13:26:10.335085
user_04637,41.0,6.24,1,1,amymartin@example.net,Kelly,Thomas,Other,USA,California,Lake Cindy,Desktop,2023-07-11,2024-07-09 14:38:59.470176
user_04639,38.0,20.29,2,0,cisnerosedward@example.net,Carl,York,Male,USA,Indiana,Port Hayley,Laptop,2023-09-12,2023-06-06 17:32:07.010447
user_04640,41.0,13.48,2,1,brandirios@example.net,Alec,Mcgee,Female,Canada,Ontario,Cherylburgh,Smart TV,2022-08-17,2023-10-29 07:37:02.230380
user_04641,44.0,28.98,3,0,carlsoncynthia@example.net,Heather,Cox,Female,USA,Michigan,Powersmouth,Desktop,2023-09-05,2023-05-28 07:06:58.619165
user_04642,25.0,9.88,1,0,corey21@example.org,Andrea,Burton,,USA,Washington,Adamshire,Gaming Console,2024-01-08,2024-06-08 14:33:04.278248
user_04643,38.0,20.81,3,1,richardsonsophia@example.com,Christopher,Mcclure,Male,USA,New Jersey,West Danielbury,Smart TV,2024-12-26,2024-10-01 23:20:31.401332
user_04644,41.0,16.93,2,1,harrissara@example.org,Susan,Wong,Female,Canada,Quebec,Smithville,Tablet,2023-11-11,2025-05-04 03:25:30.082847
user_04645,42.0,53.99,2,1,andersonrichard@example.net,Kayla,Garza,Prefer not to say,USA,Texas,Ericshire,Mobile,2022-09-07,2022-12-30 09:26:11.546311
user_04646,29.0,8.12,3,0,bgreene@example.com,Amanda,Zhang,Male,USA,North Carolina,Port Michael,Tablet,2024-08-15,2024-11-28 11:51:23.748448
user_04647,34.0,17.96,1,0,allisonbrandon@example.com,Justin,Wright,Male,Canada,Quebec,Williamstown,Smart TV,2023-01-04,2025-03-01 22:32:06.638270
user_04648,44.0,16.96,3,0,james74@example.net,Robert,Donovan,Male,Canada,Ontario,Hensleyview,Smart TV,2022-09-18,2025-02-27 13:07:25.418069
user_04649,22.0,9.05,2,0,vwhite@example.net,Brenda,Rose,Male,USA,Ohio,Port Brian,Desktop,2022-09-05,2023-01-03 11:51:37.278731
user_04650,35.0,9.52,2,0,paulmills@example.com,James,Watkins,Female,USA,Arizona,Lake Frances,Mobile,2024-09-15,2023-01-01 03:35:47.458945
user_04651,53.0,12.84,3,0,tasha89@example.net,Amber,Sanchez,Male,Canada,Newfoundland and Labrador,North Vanessa,Gaming Console,2025-03-19,2022-12-31 20:22:14.706924
user_04651,53.0,12.84,3,0,tasha89@example.net,Amber,Sanchez,Male,Canada,Newfoundland and Labrador,North Vanessa,Gaming Console,2025-03-19,2022-12-31 20:22:14.706924
user_04652,38.0,9.58,2,1,tsoto@example.com,James,West,Female,USA,Texas,Dominguezfurt,Smart TV,2024-06-21,2022-11-25 18:25:01.385962
user_04653,3.0,48.57,2,0,tkhan@example.org,Christopher,Wilson,Male,USA,Washington,West Kelsey,Laptop,2023-04-26,2023-12-17 00:19:16.401488
user_04654,51.0,13.48,3,1,maryperez@example.net,Nicholas,Lynn,Male,USA,Pennsylvania,Russellport,Gaming Console,2024-01-26,2023-08-11 00:41:19.255524
user_04655,40.0,15.57,1,1,sfrye@example.org,Jason,James,Male,USA,Pennsylvania,Jacksonton,Mobile,2022-09-07,2025-02-20 05:08:37.388478
user_04656,30.0,17.17,2,0,donald55@example.net,Richard,Green,Male,USA,Michigan,Roblesland,Desktop,2023-10-26,2025-07-24 15:26:42.936414
user_04657,27.0,13.48,4,0,jacqueline57@example.org,Brandi,Norris,Male,Canada,Ontario,Brendaberg,Laptop,2022-10-04,2022-10-29 07:33:49.205381
user_04658,40.0,16.59,3,1,mendozajason@example.com,Robin,Rodriguez,Male,USA,Florida,Allentown,Desktop,2024-04-09,2023-10-23 20:59:32.780383
user_04659,32.0,18.11,2,0,leehenry@example.org,Shirley,Walsh,Female,USA,Florida,Curtisfurt,Tablet,2022-12-26,2023-06-08 22:45:57.862289
user_04660,34.0,35.96,3,1,millerderek@example.org,Brittney,Johnson,Prefer not to say,Canada,Saskatchewan,Strongstad,Mobile,2023-01-15,2025-02-28 16:02:57.027499
user_04661,35.0,18.88,2,0,rayjoseph@example.org,Rita,Tran,Female,Canada,Nova Scotia,Bonniechester,Laptop,2025-04-06,2023-05-21 16:02:14.063100
user_04662,11.0,14.24,1,1,bryanwilkinson@example.org,Angela,Jennings,Female,USA,Tennessee,Montoyaborough,Smart TV,2023-08-07,2024-06-30 08:27:07.594780
user_04663,25.0,9.82,3,0,qgomez@example.org,Brittany,Spencer,Male,USA,Tennessee,South Denise,Smart TV,2022-08-10,2023-06-13 21:47:11.817302
user_04665,33.0,2.67,3,1,lsmith@example.com,Jeffrey,Jacobs,Male,Canada,Ontario,East Blakeborough,Tablet,2023-05-14,2022-08-12 05:02:23.694548
user_04666,36.0,6.83,2,0,michelle42@example.org,Tammy,Gonzalez,Male,Canada,Quebec,Lake Shawna,Smart TV,2023-12-31,2023-06-14 15:54:50.917238
user_04667,19.0,13.48,3,0,josephalvarado@example.net,David,Banks,Prefer not to say,USA,Tennessee,Lake Dawn,Smart TV,2023-02-26,2024-05-01 05:02:36.336947
user_04668,13.0,21.4,1,0,turnerphillip@example.com,Robert,Jacobs,Female,USA,Georgia,West Daniel,Smart TV,2024-12-23,2023-05-11 13:45:17.252047
user_04669,35.0,13.47,2,0,mcclainisabel@example.net,Jodi,Berg,Female,Canada,Alberta,Harthaven,Smart TV,2025-07-31,2023-10-25 12:09:35.151622
user_04670,42.0,14.3,2,0,josephhart@example.com,Antonio,Patterson,Female,USA,North Carolina,Clarkview,Mobile,2025-05-05,2022-09-29 00:37:04.168426
user_04671,53.0,12.65,3,1,nicholascarson@example.com,James,Munoz,Male,USA,Ohio,Wagnerfort,Smart TV,2022-10-19,2024-11-22 06:28:03.900833
user_04673,39.0,15.75,2,0,sheilawheeler@example.com,Robert,Dickson,Female,USA,Maryland,Sarahstad,Tablet,2023-07-06,2023-01-21 03:33:16.440257
user_04674,40.0,9.94,2,0,vbarry@example.org,Jeremy,Morris,Female,USA,Washington,Port Brettland,Smart TV,2024-09-15,2025-06-05 02:04:20.906019
user_04675,44.0,292.96,2,0,tsoto@example.org,Robert,Zamora,Female,USA,Ohio,Ashleymouth,Gaming Console,2025-05-09,2023-12-29 00:55:24.292004
user_04676,68.0,10.17,3,1,dsingleton@example.org,George,Wise,Other,USA,California,South Devin,Desktop,2024-11-05,2025-07-08 18:06:55.748583
user_04678,39.0,14.04,2,1,cweber@example.com,Jonathan,Keller,Male,USA,Missouri,Lisaburgh,Gaming Console,2025-03-14,2023-03-25 14:11:59.073740
user_04679,30.0,20.72,1,0,ycline@example.net,Daniel,Norris,Female,Canada,Newfoundland and Labrador,Millertown,Smart TV,2023-10-08,2023-12-07 00:01:28.078274
user_04680,48.0,8.1,3,0,andersonjames@example.org,Susan,Marquez,Female,Canada,Quebec,South Karla,Gaming Console,2025-04-13,2024-07-02 01:16:49.299067
user_04680,48.0,8.1,3,0,andersonjames@example.org,Susan,Marquez,Female,Canada,Quebec,South Karla,Gaming Console,2025-04-13,2024-07-02 01:16:49.299067
user_04681,31.0,30.17,1,1,collinscole@example.net,Linda,Dorsey,Female,USA,Missouri,Davisland,Gaming Console,2024-01-11,2022-11-23 06:26:36.306636
user_04682,21.0,24.04,3,0,johnsonsean@example.com,Michelle,Palmer,Female,Canada,New Brunswick,East Scottland,Tablet,2023-09-11,2024-08-07 01:28:21.404749
user_04683,12.0,13.01,3,0,katherine87@example.net,Amy,Rodriguez,Prefer not to say,USA,Wisconsin,Watkinshaven,Tablet,2024-02-07,2023-12-26 05:35:41.857028
user_04684,37.0,18.13,3,1,heather99@example.com,Gabriel,Gonzalez,Male,USA,Washington,Lake Taylorshire,Laptop,2025-03-19,2022-11-03 17:50:55.348477
user_04685,39.0,40.44,2,0,harrisamanda@example.com,Sarah,Chavez,Female,USA,Indiana,South Annaborough,Smart TV,2024-02-18,2025-06-24 06:45:53.207004
user_04686,31.0,6.02,3,0,angelanelson@example.net,Christopher,Ferguson,,USA,Washington,Port Shelleyland,Tablet,2024-01-15,2023-03-24 23:11:39.274272
user_04688,39.0,30.44,2,0,matthew28@example.com,James,Shaw,,Canada,Quebec,Howellville,Gaming Console,2025-02-18,2024-05-29 09:34:34.509612
user_04689,56.0,4.81,1,0,lindseyhayden@example.net,Keith,Anthony,Male,USA,Illinois,Royland,Smart TV,2025-05-24,2022-12-19 07:59:51.054537
user_04690,27.0,13.48,2,0,jasminemorrison@example.net,Cheryl,Hunt,Female,USA,Florida,Port Joshua,Tablet,2022-12-17,2023-11-21 19:17:36.044478
user_04691,27.0,9.7,1,0,david56@example.org,Craig,Lee,Male,USA,Michigan,Dodsonborough,Smart TV,2024-03-07,2023-06-18 10:32:37.857578
user_04692,52.0,9.23,3,1,megan53@example.org,Shannon,Carson,Male,USA,Massachusetts,Rodriguezborough,Mobile,2023-07-11,2025-01-15 08:15:26.752870
user_04693,53.0,14.51,2,0,ashleypham@example.com,David,Hall,Female,USA,Massachusetts,Lake Rhonda,Mobile,2024-06-25,2025-05-09 04:01:56.202339
user_04694,64.0,23.74,1,1,scottwilliams@example.org,Joshua,Duarte,Female,Canada,Saskatchewan,North Suzannehaven,Laptop,2024-07-11,2023-04-01 19:42:57.378191
user_04695,54.0,9.23,2,1,bridgetcole@example.net,Debbie,Morgan,Female,USA,Ohio,Estradachester,Mobile,2024-08-21,2023-01-14 11:10:37.750976
user_04696,48.0,9.43,2,1,tracymorales@example.com,Christopher,Meyers,,Canada,Nova Scotia,Webbberg,Smart TV,2024-08-30,2024-04-01 07:53:46.796152
user_04698,97.0,13.48,4,1,rsanders@example.net,Mary,Johnson,Male,USA,Ohio,Wagnerberg,Smart TV,2023-07-09,2024-05-18 10:41:47.946134
user_04699,34.0,22.6,4,0,vhernandez@example.net,Nicholas,Phelps,Female,Canada,Saskatchewan,West Michelle,Tablet,2024-07-11,2025-04-06 18:51:48.273784
user_04700,35.0,8.87,1,1,brian38@example.org,Andrew,Montgomery,Female,USA,Tennessee,Youngbury,Laptop,2022-11-28,2024-08-06 16:03:06.503393
user_04701,25.0,37.58,2,0,sfrank@example.net,Briana,Rios,Female,Canada,Quebec,South Victoria,Laptop,2023-09-14,2025-04-06 19:18:06.423843
user_04702,35.0,5.05,4,0,lynnkimberly@example.com,Thomas,Lewis,Other,USA,New Jersey,Jennifermouth,Mobile,2023-03-22,2023-05-22 07:50:48.165505
user_04704,36.0,71.87,1,1,along@example.org,Matthew,Burch,Female,USA,Illinois,Lake Allison,Mobile,2022-11-24,2022-12-27 07:53:09.379546
user_04705,32.0,20.49,3,1,henry02@example.net,Krista,Stanton,Male,Canada,Ontario,New Amanda,Laptop,2023-07-17,2024-04-09 11:08:58.714919
user_04706,34.0,16.06,2,1,tjensen@example.org,Erik,Davenport,Male,USA,Maryland,Smithton,Smart TV,2022-08-23,2025-05-21 23:58:22.235768
user_04707,18.0,29.15,3,0,tara41@example.net,Brian,Howard,,USA,Maryland,West Timothy,Gaming Console,2024-04-28,2023-07-19 13:56:02.559488
user_04709,33.0,11.23,1,0,radams@example.net,Kevin,Gutierrez,Female,USA,Illinois,Port Mary,Mobile,2023-12-12,2023-01-31 12:32:37.056190
user_04710,34.0,22.6,2,0,michaelboyd@example.org,Richard,Willis,,USA,Illinois,Smithstad,Gaming Console,2024-07-09,2022-11-26 10:37:20.300544
user_04711,29.0,16.5,2,0,gibbsjavier@example.com,Wayne,Baker,Female,USA,Virginia,East Kathleen,Gaming Console,2024-09-30,2024-10-29 18:02:48.828571
user_04712,35.0,17.44,3,0,shawn41@example.net,Mary,Ramirez,Female,Canada,Quebec,Lake Shirley,Laptop,2023-04-21,2024-10-28 21:31:37.174627
user_04714,22.0,23.41,3,0,georgejones@example.net,Timothy,Wiggins,Male,Canada,Alberta,Boothbury,Desktop,2023-04-03,2024-09-22 16:41:26.539092
user_04715,36.0,13.97,2,1,bensonheather@example.org,Cynthia,Young,Female,USA,Pennsylvania,Ronaldville,Smart TV,2023-03-28,2022-10-25 07:22:33.015655
user_04716,31.0,7.38,2,0,sarah30@example.org,Karen,Wall,Female,USA,Wisconsin,East Jody,Gaming Console,2025-04-20,2025-06-15 01:29:35.773395
user_04717,38.0,15.45,3,0,sarameyer@example.com,Hannah,Nelson,Female,USA,Pennsylvania,Fishertown,Gaming Console,2024-05-09,2024-11-30 22:52:04.722164
user_04718,56.0,25.19,2,1,jimbrown@example.com,Michelle,Newton,Female,USA,Missouri,West Jacqueline,Gaming Console,2023-10-08,2024-01-03 14:46:39.007510
user_04719,37.0,25.45,2,0,thomas95@example.net,Debra,James,Female,Canada,Alberta,Toddfurt,Mobile,2025-03-29,2024-01-15 02:31:00.469531
user_04720,37.0,18.85,2,1,zclark@example.net,Jeremy,Jones,Prefer not to say,USA,Tennessee,South Ashleystad,Desktop,2025-05-25,2024-05-27 14:11:02.656947
user_04721,24.0,12.28,3,0,destrada@example.org,Ronald,Preston,Male,USA,Indiana,West Kimberly,Desktop,2024-01-10,2024-01-13 18:15:42.003004
user_04722,57.0,8.04,2,1,qlee@example.net,Dave,Keller,Male,USA,Washington,Spencerton,Laptop,2025-07-08,2023-09-05 16:57:14.885765
user_04723,46.0,6.39,3,1,harveybilly@example.com,Joshua,Martinez,Female,USA,Indiana,South Monicafort,Smart TV,2024-04-24,2024-03-06 04:26:02.638091
user_04724,32.0,17.9,2,0,annewilliams@example.com,Leah,Palmer,Male,Canada,Saskatchewan,New Mariaport,Tablet,2022-09-05,2022-11-25 19:16:43.583303
user_04725,35.0,18.66,2,0,qwright@example.com,Rickey,Moss,Female,USA,Pennsylvania,Theodoreshire,Laptop,2024-07-18,2024-06-05 05:38:45.334522
user_04726,29.0,13.48,3,0,kendrasims@example.net,Sean,Frazier,Other,Canada,New Brunswick,Lake Pamelastad,Laptop,2025-02-22,2024-01-10 04:40:45.217702
user_04727,36.0,8.83,3,0,xjohnson@example.net,Rose,Calhoun,Female,USA,Washington,Port Ericafurt,Tablet,2023-07-05,2023-11-14 13:47:59.311249
user_04729,41.0,23.86,2,1,michael45@example.com,Jason,Gibson,Female,Canada,Manitoba,Heathertown,Desktop,2025-01-26,2023-05-11 23:50:28.572008
user_04730,59.0,16.61,2,1,ejones@example.com,Sharon,Hammond,Male,Canada,New Brunswick,North Mary,Desktop,2024-04-20,2025-04-07 16:57:55.251347
user_04731,22.0,18.56,1,0,eray@example.org,Christopher,Adams,Female,USA,New Jersey,Corymouth,Smart TV,2025-04-06,2023-03-27 16:29:16.479697
user_04732,21.0,19.18,3,0,flemingvickie@example.com,Joshua,Bailey,Female,USA,Wisconsin,South Juliefort,Tablet,2023-05-02,2024-08-11 04:59:56.141526
user_04733,48.0,23.48,3,1,amymoore@example.com,Angela,James,Female,USA,Missouri,Mccarthyhaven,Smart TV,2024-03-02,2025-04-07 22:18:30.526264
user_04734,43.0,9.11,3,0,robin43@example.com,Julie,Ashley,Male,USA,Missouri,Vickiehaven,Tablet,2025-03-20,2024-05-09 10:18:20.173858
user_04735,41.0,8.86,3,1,ysimmons@example.net,Timothy,Anderson,Male,Canada,Saskatchewan,West Elizabeth,Tablet,2023-02-16,2025-03-01 04:12:10.547696
user_04737,17.0,51.2,2,0,brian19@example.com,Vanessa,Perkins,Female,Canada,Manitoba,Smithview,Mobile,2025-08-01,2024-05-07 11:03:52.384788
user_04738,46.0,14.45,4,1,nbenson@example.net,Angela,Hobbs,Male,Canada,Ontario,Kimberlyview,Smart TV,2024-06-01,2024-01-14 03:07:59.190586
user_04739,30.0,7.29,3,0,rodriguezdaniel@example.com,Abigail,Manning,Prefer not to say,Canada,Quebec,North Alexanderburgh,Mobile,2022-11-30,2022-12-27 02:55:22.492106
user_04739,30.0,7.29,3,0,rodriguezdaniel@example.com,Abigail,Manning,Prefer not to say,Canada,Quebec,North Alexanderburgh,Mobile,2022-11-30,2022-12-27 02:55:22.492106
user_04740,25.0,23.48,2,1,joseph75@example.org,Michael,Powell,,USA,Indiana,Lake David,Desktop,2022-11-29,2022-10-27 13:58:30.911389
user_04741,39.0,659.79,2,1,lindasalazar@example.net,Jennifer,Williams,Male,USA,California,Millerport,Smart TV,2024-11-17,2025-07-17 07:33:25.562249
